Activity,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,LinearAccX,LinearAccY,LinearAccZ,Subject
WALKING,1.63E+12,1.768894,-13.953745,6.817152,-0.424997,1.054933,-0.841748,4.948209,-5.967242,2.897281,1
WALKING,1.63E+12,0.601795,-9.08794,-2.937788,0.065055,-0.189363,0.098499,4.514528,-8.119038,11.339317,1
WALKING,1.63E+12,0.449851,-10.255039,0.435494,-1.701668,-1.071273,0.805708,0.765775,-2.113402,1.273191,1
WALKING,1.63E+12,2.569293,-14.037494,1.209572,-0.718967,-0.963001,0.426982,-8.523712,3.711876,-6.982664,1
WALKING,1.63E+12,0.6,-7.820941,-2.295315,2.276017,0.062306,-0.691174,-0.179959,-1.468313,6.442358,1
WALKING,1.63E+12,0.05683,-9.437292,5.373682,0.736071,1.443738,-1.113116,4.826631,-4.788333,5.367668,1
WALKING,1.63E+12,-0.961317,-11.700903,-3.016751,-0.651774,0.3407,-0.109342,2.787528,12.383484,-19.265009,1
WALKING,1.63E+12,2.295913,-8.558528,0.854836,-1.368298,-0.902374,0.90497,-1.782176,-0.176682,-1.95076,1
WALKING,1.63E+12,3.894319,-13.56192,2.006382,-1.127471,-0.997055,0.341616,-10.150265,6.580879,-7.257383,1
WALKING,1.63E+12,-0.457029,-11.249257,-1.485943,1.089599,-0.030542,-0.368494,4.027406,6.187683,-5.953077,1
WALKING,1.63E+12,-0.641875,-7.642077,2.930011,1.850409,0.404075,-0.85992,3.031578,-4.892887,6.321297,1
WALKING,1.63E+12,0.020937,-10.769497,-0.814158,-0.449431,0.983006,-0.568088,11.906898,-7.6874,3.92988,1
WALKING,1.63E+12,1.441077,-9.685548,-0.315853,-0.349252,-0.486998,0.407282,2.55479,-3.07394,8.943075,1
WALKING,1.63E+12,2.072184,-11.294721,0.694517,-1.787797,-1.255597,0.489441,-1.061139,-1.370207,-1.76686,1
WALKING,1.63E+12,1.628316,-13.785649,-0.39003,-0.473407,-0.457525,0.479057,-5.355643,4.776884,-7.317603,1
WALKING,1.63E+12,-0.522234,-6.079564,-1.529612,2.253721,0.607029,-0.789367,-0.046069,-3.864493,4.451244,1
WALKING,1.63E+12,0.141775,-10.929217,4.348955,0.584886,0.785702,-0.882216,4.431697,-5.721565,5.471614,1
WALKING,1.63E+12,1.359123,-10.930414,-0.274576,-0.522733,-0.165998,0.187225,-0.860243,6.008679,-14.058919,1
WALKING,1.63E+12,0.992423,-8.946764,0.202194,-1.381126,-0.252738,0.768751,-1.591773,-0.910739,-0.860122,1
WALKING,1.63E+12,3.041876,-14.273786,2.464009,-0.975828,-1.116781,0.398425,-9.834027,6.239901,-10.295589,1
WALKING,1.63E+12,0.651446,-9.61795,-3.248257,2.041451,0.203412,-0.567324,3.827393,7.091914,-0.995271,1
WALKING,1.63E+12,0.135194,-10.727622,5.191827,1.05982,1.43992,-1.195275,4.012895,-4.730951,6.395268,1
WALKING,1.63E+12,-2.283949,-8.814561,-3.920042,-0.531132,0.592369,-0.43813,-3.144256,2.000988,13.810963,1
WALKING,1.63E+12,2.282155,-9.464211,0.227916,-1.169467,-1.069899,0.872748,-4.128689,-1.996628,-3.454381,1
WALKING,1.63E+12,3.617948,-13.055839,1.783251,-1.465575,-0.839457,0.483027,-1.499856,0.682275,-3.365121,1
WALKING,1.63E+12,0.394218,-12.611372,-0.492323,0.229984,-0.397662,0.029321,-6.28158,2.702383,-6.530603,1
WALKING,1.63E+12,-1.301695,-4.639683,-3.168695,2.449039,0.548235,-0.936734,-0.248613,-4.253245,4.71722,1
WALKING,1.63E+12,1.684547,-13.501502,5.940182,-0.643986,0.678651,-0.632685,-0.796876,-7.760477,-4.67212,1
WALKING,1.63E+12,1.387239,-9.942777,-1.585843,0.341311,-0.209673,0.149199,5.220183,-7.72612,15.473409,1
WALKING,1.63E+12,0.438485,-10.378868,-0.306879,-1.647913,-0.558009,0.715455,-0.974696,-2.409891,2.21006,1
WALKING,1.63E+12,2.407778,-14.015959,0.714856,-0.871832,-0.599394,0.633601,-7.00387,6.723779,-8.868333,1
WALKING,1.63E+12,0.519243,-8.061419,-1.936392,2.332826,0.359636,-0.653301,-0.986669,0.560572,0.824082,1
WALKING,1.63E+12,-0.221934,-9.280562,5.769693,0.851826,1.216197,-1.091126,3.34298,-4.7521,5.336579,1
WALKING,1.63E+12,-0.363111,-11.19183,-2.527419,-0.394302,0.272438,-0.261595,-0.573538,3.089871,4.549213,1
WALKING,1.63E+12,1.384248,-8.515457,-0.089133,-1.2417,-1.030499,0.945744,-2.144828,-2.635389,-1.317112,1
WALKING,1.63E+12,4.667201,-13.109677,2.68056,-1.482374,-0.763712,0.410184,-0.450433,3.230788,-1.773313,1
WALKING,1.63E+12,-0.368495,-12.399009,-1.44347,0.919325,-0.375824,-0.151032,-7.753579,2.220979,-3.430522,1
WALKING,1.63E+12,-1.979463,-5.178068,-0.664607,1.88202,0.348488,-1.151294,0.283601,-3.961719,5.237004,1
WALKING,1.63E+12,1.420738,-13.336397,3.669992,-0.563201,1.165802,-0.514486,-0.492702,-1.844256,-3.766994,1
WALKING,1.63E+12,1.438685,-9.469596,-1.584049,-0.175619,-0.366966,0.304049,-1.703909,8.456549,7.171903,1
WALKING,1.63E+12,1.104288,-11.009377,0.04666,-1.662879,-1.370589,0.716371,-1.44201,-0.771379,-0.584163,1
WALKING,1.63E+12,1.767698,-13.899907,-0.401994,-0.581068,-0.427898,0.497382,-8.70695,6.757683,-6.611689,1
WALKING,1.63E+12,-0.514457,-6.491129,-1.418346,2.334047,0.692395,-0.720342,0.65178,-1.146239,2.261451,1
WALKING,1.63E+12,0.695115,-10.786246,4.076772,0.631463,0.862516,-1.13526,-2.575973,9.388546,-33.438557,1
WALKING,1.63E+12,0.267996,-11.363515,-0.471984,-0.610389,0.091933,-0.106593,-0.277781,2.582552,14.896322,1
WALKING,1.63E+12,1.568495,-9.182457,0.778864,-1.249488,-0.631769,0.888172,-3.112006,-0.901017,-2.480958,1
WALKING,1.63E+12,3.209373,-12.795021,1.055833,-1.047145,-0.998277,0.427135,-0.351706,3.597057,-1.411471,1
WALKING,1.63E+12,-0.190229,-10.947164,-1.590031,1.133122,0.142327,-0.399036,1.517921,1.630891,13.167799,1
WALKING,1.63E+12,-0.529412,-8.29771,3.304488,1.654022,0.663533,-0.922074,0.337521,-3.490738,4.478315,1
WALKING,1.63E+12,-0.399003,-9.77827,-0.43669,-0.450958,0.786008,-0.560452,-6.895342,4.581295,-5.43073,1
WALKING,1.63E+12,2.198406,-10.575678,-0.579661,-0.368188,-0.744623,0.366661,-1.743487,8.487112,2.64634,1
WALKING,1.63E+12,1.299303,-11.026127,0.185444,-1.660436,-0.864043,0.631769,-5.699119,1.747007,-7.562821,1
WALKING,1.63E+12,1.527219,-13.408182,-0.232104,-0.435992,-0.517998,0.451874,-9.546375,5.851854,-7.231437,1
WALKING,1.63E+12,-0.166899,-6.78126,-1.107877,2.224706,0.673306,-0.794101,-5.344573,0.962265,-7.064409,1
WALKING,1.63E+12,1.283749,-10.593026,4.279563,0.604433,0.804486,-1.045923,0.382335,-3.854955,0.755282,1
WALKING,1.63E+12,0.081356,-11.283954,-1.050449,-0.728435,-0.005192,0.051311,6.788936,-9.421498,7.488146,1
WALKING,1.63E+12,1.505684,-9.049655,0.704088,-1.365396,-0.762337,1.050046,0.130273,-1.946722,2.667556,1
WALKING,1.63E+12,3.793222,-13.165909,1.532005,-0.865418,-1.008203,0.272285,-0.715499,3.511835,1.057908,1
WALKING,1.63E+12,-0.206979,-11.203794,-1.962115,1.42358,0.122933,-0.539225,4.072388,3.585188,5.895181,1
WALKING,1.63E+12,0.821336,-9.178269,3.701098,1.465728,0.683385,-1.047908,4.475788,-5.322828,5.747076,1
WALKING,1.63E+12,-1.984248,-8.035098,-0.614955,-0.275034,0.811663,-0.553428,-15.827046,21.08086,-7.09331,1
WALKING,1.63E+12,2.315654,-10.921441,-0.257827,-0.590078,-0.755618,0.655897,0.28747,8.009027,7.636686,1
WALKING,1.63E+12,2.14696,-11.673984,0.631107,-1.671736,-0.911537,0.552511,-2.592803,0.36748,-1.13359,1
WALKING,1.63E+12,1.597807,-13.103695,-0.480359,-0.436298,-0.507614,0.465924,-4.488149,3.400922,-0.758781,1
WALKING,1.63E+12,-0.885344,-5.854041,-1.892125,2.258302,0.632227,-0.992474,-4.004776,-0.431738,-1.352262,1
WALKING,1.63E+12,2.366502,-14.206188,7.252047,0.114534,0.866334,-0.88466,3.548071,-4.901644,3.229303,1
WALKING,1.63E+12,-0.247059,-8.4347,-3.66401,-0.135455,-0.212728,-0.013439,6.04741,-6.935795,5.472631,1
WALKING,1.63E+12,0.797408,-9.97149,-0.188435,-1.636154,-0.202496,0.921616,1.527288,-1.589628,1.384413,1
WALKING,1.63E+12,2.618944,-14.228322,1.622932,-0.881147,-0.931542,0.474476,0.133747,2.938995,-1.866697,1
WALKING,1.63E+12,0.472582,-8.437093,-2.739782,2.184848,0.031764,-0.713164,1.921924,2.116207,10.507615,1
WALKING,1.63E+12,0.887139,-9.772886,5.617749,0.924212,1.265217,-1.131442,5.398054,-6.172678,3.609549,1
WALKING,1.63E+12,-1.32682,-10.609178,-3.15733,-0.568088,0.402243,-0.268926,-1.21787,-3.067501,5.08769,1
WALKING,1.63E+12,1.439283,-8.483154,0.233898,-1.347987,-0.72248,0.959641,-1.118966,-1.914745,-0.504062,1
WALKING,1.63E+12,3.561118,-13.16531,2.277369,-1.186876,-0.804333,0.384528,-5.540856,2.025623,-7.181387,1
WALKING,1.63E+12,0.411565,-11.805589,-1.041476,0.704001,-0.390942,-0.112243,2.397916,5.885169,-5.525942,1
WALKING,1.63E+12,-1.219741,-5.440681,-2.578865,1.946159,0.344976,-0.961321,3.184239,-4.404059,5.004729,1
WALKING,1.63E+12,0.991825,-13.285549,5.85763,-0.711942,0.984991,-0.665671,0.437426,-2.274011,1.640977,1
WALKING,1.63E+12,1.405783,-9.711869,-1.599602,0.209826,-0.160958,0.198525,4.195743,-5.353635,7.322334,1
WALKING,1.62622E+12,0.815953,5.099105,10.009775,-0.293359,-0.43981,-0.490816,0.457723,0.346462,2.254839,1
WALKING,1.62622E+12,-0.692124,4.155735,6.458228,0.394607,-0.001374,-0.112701,0.539005,-1.536705,-0.705529,1
WALKING,1.62622E+12,-0.595215,3.652045,8.097312,-0.216087,0.530215,0.416751,0.374038,0.362216,0.851043,1
WALKING,1.62622E+12,0.382852,4.915456,7.472785,-0.156224,-0.213186,0.305729,-0.129512,-0.648097,1.356844,1
WALKING,1.62622E+12,1.422533,4.73061,10.420743,0.133776,-0.29565,-0.037109,-0.831086,-0.790612,-1.456116,1
WALKING,1.62622E+12,0.44327,3.235096,6.498308,-0.210131,-0.330927,-0.434618,0.184805,0.603276,2.507987,1
WALKING,1.62622E+12,-0.0335,5.263612,9.055039,-0.09407,-0.082617,-0.158515,0.59725,-1.407954,-0.052391,1
WALKING,1.62622E+12,0.671785,4.052245,10.269995,0.0507,0.174702,0.33505,0.51006,-0.017174,-1.406579,1
WALKING,1.62622E+12,1.423131,3.993621,6.371489,0.161264,-0.142175,0.673917,0.1667,0.130282,2.386444,1
WALKING,1.62622E+12,2.334797,5.6674,9.235697,0.109494,-0.035276,0.276561,-0.719365,-1.818767,-0.357939,1
WALKING,1.62622E+12,1.392025,2.979064,8.675776,-0.278241,-0.126445,-0.317641,-0.376601,-0.040941,0.628448,1
WALKING,1.62622E+12,-0.37687,3.662813,7.778468,-0.554955,0.17119,-0.497993,2.028392,-0.247811,1.268087,1
WALKING,1.62622E+12,2.595614,3.550949,10.662417,0.336424,-0.142022,0.713317,-1.418326,-0.407808,-1.444601,1
WALKING,1.62622E+12,0.859622,2.412563,9.241679,0.001833,0.579541,0.780052,-0.557277,0.443365,0.138648,1
WALKING,1.62622E+12,0.162114,4.807779,6.652047,0.11713,0.441795,0.401021,0.992547,-0.677004,2.170625,1
WALKING,1.62622E+12,2.147558,3.755535,9.591031,0.384223,-0.763101,-0.653148,-0.862538,0.082823,-0.655063,1
WALKING,1.62622E+12,1.386641,2.748157,6.763313,-0.117588,-0.031764,-0.280226,-0.352053,0.347737,2.487515,1
WALKING,1.62622E+12,0.105284,4.738985,8.697312,-0.439963,0.23258,0.169357,-2.159223,-1.457314,0.316688,1
WALKING,1.62622E+12,-3.478566,2.973082,10.366904,-0.040927,1.565143,-0.528383,-0.296919,0.574,-2.035913,1
WALKING,1.62622E+12,-3.675375,4.156931,7.016953,0.424539,0.95735,-0.004887,0.987332,-1.591485,2.061835,1
WALKING,1.62622E+12,-1.006182,4.316652,10.125229,-0.689952,-0.823117,0.1295,0.629246,-2.497197,-0.492702,1
WALKING,1.62622E+12,0.421137,1.134198,9.469596,-0.444697,-1.1629,-0.000305,0.131259,0.238036,0.228244,1
WALKING,1.62622E+12,0.698704,2.2672,7.910672,-0.306951,-0.362538,0.229373,-0.389737,0.188739,1.58193,1
WALKING,1.62622E+12,0.070588,3.03051,10.675578,0.706292,0.047799,-0.019089,-0.101158,-1.163057,-1.045221,1
WALKING,1.62622E+12,-0.529412,1.597807,7.819146,-0.421637,0.316572,0.420721,1.492637,0.436574,1.728927,1
WALKING,1.62622E+12,1.704288,3.312863,8.653045,0.149505,-0.483486,0.44149,-0.628741,-1.508436,0.929227,1
WALKING,1.62622E+12,1.560719,1.526023,11.453844,-0.170274,-0.023518,0.078341,-0.697642,-0.207101,-1.771523,1
WALKING,1.62622E+12,0.799801,1.818545,8.057232,-0.228457,0.144618,-0.250447,-0.636447,-0.032419,1.587267,1
WALKING,1.62622E+12,-0.291326,3.82373,9.28834,0.35475,0.397356,0.022449,0.425721,-1.281814,0.185472,1
WALKING,1.62622E+12,-0.315853,1.782653,10.308878,0.254723,-0.038636,0.127362,0.36256,1.133931,-0.942486,1
WALKING,1.62622E+12,-0.06341,3.399004,7.110272,0.296414,0.230442,0.548388,0.096949,0.669761,1.81594,1
WALKING,1.62622E+12,0.366102,4.95075,9.829117,0.629936,-0.012675,-0.042148,-0.211339,-1.120916,-0.798584,1
WALKING,1.62622E+12,0.742971,3.273381,7.026524,-0.173633,-0.085366,0.064292,-0.210186,0.279161,2.102084,1
WALKING,1.62622E+12,0.544367,5.45085,9.119645,-0.154544,-0.111021,0.216545,0.000767,-1.971446,0.036288,1
WALKING,1.62622E+12,1.534996,4.091128,9.607183,0.017409,0.18585,0.395676,-1.244156,-0.680089,-0.413758,1
WALKING,1.62622E+12,0.022134,3.181258,7.086344,-0.106746,0.271674,0.118657,0.508279,0.581762,1.957519,1
WALKING,1.62622E+12,1.508675,5.294718,11.193624,0.319015,-0.37506,-0.256556,-0.603011,-0.64412,-2.603441,1
WALKING,1.62622E+12,0.558126,3.745964,7.372885,0.440574,-0.421332,-0.690716,-0.675066,0.935426,1.247091,1
WALKING,1.62622E+12,-0.742373,5.041079,7.209575,-0.052838,0.39812,-0.267093,0.096134,-0.661387,1.544639,1
WALKING,1.62622E+12,-1.238286,4.806582,9.97807,-0.22189,0.366508,0.070095,0.017868,-0.400897,-1.298322,1
WALKING,1.62622E+12,-0.641875,3.924827,6.604789,0.020005,0.412627,0.350779,-0.262259,1.054958,1.799021,1
WALKING,1.62622E+12,-0.352941,6.045466,8.407781,0.330774,-0.076356,0.187225,0.219504,-0.997896,0.002645,1
WALKING,1.62622E+12,0.568894,4.942974,8.696115,0.004429,-0.464091,0.080785,-0.559862,0.12943,-0.299676,1
WALKING,1.62622E+12,-0.190229,5.070391,5.715855,0.038483,0.008399,0.006567,-0.887124,-0.135192,2.693676,1
WALKING,1.62622E+12,-1.813161,5.184649,9.601201,-0.133012,0.685829,-0.115145,0.704974,-1.577065,-0.546183,1
WALKING,1.62622E+12,-0.626321,2.715255,8.357532,-0.824949,0.00336,0.268009,0.143206,0.429303,0.922136,1
WALKING,1.62622E+12,-0.412762,4.25384,8.874381,-0.227235,-0.208299,0.325123,0.065566,-1.066919,0.397258,1
WALKING,1.62622E+12,0.707079,3.249453,10.547563,-0.034818,-0.120337,0.00336,-0.564316,-0.183949,-1.229834,1
WALKING,1.62622E+12,0.294915,3.18724,6.975676,-0.072233,-0.195013,-0.032069,-0.658977,-0.098641,2.328657,1
WALKING,1.62622E+12,-0.885344,4.832903,10.503295,0.086129,0.223112,-0.013286,0.224178,-1.580412,-1.271763,1
WALKING,1.62622E+12,-0.377468,2.677568,8.856435,0.053144,0.288167,0.207077,-0.16294,1.174532,0.149733,1
WALKING,1.62622E+12,-0.004187,4.553542,7.485347,0.303897,0.065055,0.4308,-0.238475,-0.287878,1.345216,1
WALKING,1.62622E+12,0.15015,4.12044,10.577473,0.196387,-0.022143,0.205703,-0.885011,-0.137988,-1.64203,1
WALKING,1.62622E+12,0.202792,3.229712,6.909873,-0.146451,0.216393,-0.020311,-1.038385,1.018043,1.893356,1
WALKING,1.62622E+12,-0.82672,5.535197,8.001599,0.18356,0.077119,-0.066735,-0.546718,-1.118968,0.649753,1
WALKING,1.62622E+12,-1.507478,4.182056,10.064212,0.050242,0.377351,0.012981,0.321743,0.120483,-1.328218,1
WALKING,1.62622E+12,-0.666401,3.935595,6.378667,-0.089336,-0.063223,0.349405,-0.110995,0.547349,2.312641,1
WALKING,1.62622E+12,0.078365,5.449055,9.823733,0.088573,-0.15317,0.137441,-0.190843,-1.10236,-1.029772,1
WALKING,1.62622E+12,0.735793,3.790231,8.535796,-0.109647,-0.312754,0.065055,-1.044994,0.526198,0.268233,1
WALKING,1.62622E+12,0.144168,5.12064,6.664011,0.015882,0.037414,-0.121253,-0.843426,-0.517851,1.971054,1
WALKING,1.62622E+12,-1.398605,4.953143,9.826724,0.139426,0.210131,-0.122322,0.561234,-0.672709,-1.039409,1
WALKING,1.62622E+12,-0.658624,3.111866,7.697711,-0.207688,0.093001,0.229831,0.606621,1.107825,1.158304,1
WALKING,1.62622E+12,0.193819,4.867599,8.108678,-0.00901,-0.265871,0.281448,0.324537,-1.106778,0.937131,1
WALKING,1.62622E+12,2.15354,3.096911,9.846465,-0.352612,-0.377504,0.089795,-0.692777,0.494186,-0.834753,1
WALKING,1.62622E+12,1.996212,3.643072,6.742376,-0.024128,-0.258694,0.4815,1.936342,0.857676,1.037042,1
WALKING,1.62622E+12,5.868996,6.26441,5.733801,0.748441,-1.744122,0.179742,0.989204,-0.011652,-2.555546,1
WALKING,1.62622E+12,7.349555,5.041677,3.010171,1.55873,-2.491799,0.10079,1.32548,-1.318544,-0.34181,1
WALKING,1.62622E+12,8.126624,0.757328,-0.914058,-0.204023,-0.45615,1.664864,4.820074,1.142405,-2.512133,1
WALKING,1.62622E+12,9.446864,-7.233503,1.033101,-0.600005,0.146145,1.16458,-3.425086,2.687207,1.897126,1
WALKING,1.62622E+12,13.261621,-4.733003,2.79362,-5.968741,-0.269384,1.987392,-6.04376,0.019382,-1.840076,1
WALKING,1.62622E+12,8.833703,-5.961718,-0.022732,-1.658298,-0.865265,1.023627,-0.058317,0.202917,-1.432203,1
WALKING,1.62622E+12,8.263613,-4.643272,0.906282,1.04516,0.409573,-0.65269,-6.765593,-1.214123,0.039231,1
WALKING,1.62622E+12,7.604989,-6.888338,3.045465,1.44221,2.237992,-0.125682,0.641523,2.820656,5.113345,1
WALKING,1.62622E+12,7.118648,-5.733203,2.242075,-0.734391,-0.997666,0.564881,4.194825,0.186841,-4.149754,1
WALKING,1.62622E+12,3.988237,-5.856433,-2.68714,0.559842,-0.752564,-1.013854,-2.57978,4.385749,14.161782,1
WALKING,1.62622E+12,5.533402,-11.947364,3.784847,-0.7715,1.026682,1.993042,2.130844,-0.858336,-3.69557,1
WALKING,1.62622E+12,5.883951,-11.916855,1.940579,-0.866945,-0.765239,2.093374,-6.371238,1.958644,-5.488038,1
WALKING,1.62622E+12,1.522433,-7.180263,-1.316052,1.945243,1.115254,0.774707,-3.047282,-3.453287,-7.3279,1
WALKING,1.62622E+12,-0.259621,-9.533006,4.771288,-0.017715,2.50203,-0.94605,6.546063,14.338771,-4.332516,1
WALKING,1.62622E+12,3.533601,-13.247863,-3.123232,-0.321764,-0.679109,-0.614054,-8.074908,8.797701,-22.174883,1
WALKING,1.62622E+12,2.697309,-7.010372,1.137787,-1.642263,-1.373185,-0.187072,1.143915,-4.053859,-4.586777,1
WALKING,1.62622E+12,7.037292,-12.260823,2.018944,-0.774402,-1.809635,-0.50624,-4.718575,4.493398,-5.938218,1
WALKING,1.62622E+12,3.352943,-8.967701,-2.604588,1.921726,1.305839,0.204328,-2.961853,-1.185139,-3.808214,1
WALKING,1.62622E+12,0.100499,-10.016953,4.392026,0.969109,2.45866,0.046119,0.407058,-7.206605,7.6882,1
WALKING,1.62622E+12,3.251248,-10.701301,-3.126223,-0.385139,0.23991,-0.550831,-6.724103,1.588469,-11.218184,1
WALKING,1.62622E+12,4.326821,-7.171888,0.832702,-0.585802,-2.155069,0.388957,1.437583,-5.015615,-9.636041,1
WALKING,1.62622E+12,7.297511,-11.032109,2.523232,-0.957808,-2.1934,-0.806624,-5.147787,4.247624,-7.71372,1
WALKING,1.62622E+12,4.816154,-11.679966,-1.985445,0.550221,0.71011,0.129347,-5.629903,2.124253,2.182182,1
WALKING,1.62622E+12,0.815354,-7.261619,1.895714,1.640736,2.509055,0.204939,0.969925,-8.256054,7.128823,1
WALKING,1.62622E+12,2.468795,-10.637293,0.213559,-0.366814,1.13755,-0.63635,4.264933,-9.040348,4.965256,1
WALKING,1.62622E+12,3.698706,-8.471788,0.471386,-0.396134,-1.323859,0.328941,-1.780054,-0.614125,-3.623314,1
WALKING,1.62622E+12,6.687939,-9.753145,0.27996,-1.209936,-2.088792,-0.840831,1.260152,-1.815687,-0.87852,1
WALKING,1.62622E+12,6.939784,-12.314063,-0.482752,-0.136372,-1.171147,-0.271369,-11.27732,2.598546,-4.937997,1
WALKING,1.62622E+12,3.423531,-3.445665,-2.847459,2.120251,3.10173,0.418736,-1.150422,-5.644395,8.566529,1
WALKING,1.62622E+12,0.427119,-14.424533,4.911269,-0.332301,0.979799,-0.811816,7.077479,-6.594317,3.218407,1
WALKING,1.62622E+12,6.687341,-8.414959,-1.524228,0.080326,-1.463285,0.683233,-0.53633,-3.375731,7.251528,1
WALKING,1.62622E+12,4.776672,-8.637491,0.981057,-1.500546,-1.479014,-0.400869,2.022963,-4.958095,-1.956893,1
WALKING,1.62622E+12,7.229914,-12.854243,-1.835295,-0.333981,-1.488177,-0.185239,-8.057808,1.723598,-6.614891,1
WALKING,1.62622E+12,3.744767,-4.39741,-2.03031,1.783827,2.608929,0.170426,-1.815334,-3.910821,10.578364,1
WALKING,1.62622E+12,1.326222,-11.46521,7.797013,0.393538,2.149724,-0.446987,-0.94295,-6.961474,6.890741,1
WALKING,1.62622E+12,5.211568,-10.98844,-4.432704,-0.244644,-0.711179,-0.178062,-3.108642,4.74463,12.555558,1
WALKING,1.62622E+12,4.291527,-7.676773,0.138186,-1.378224,-2.218597,0.110716,-0.198036,-2.968447,0.21669,1
WALKING,1.62622E+12,8.857632,-12.123236,0.759721,-0.423928,-1.879119,-0.500589,-6.796122,1.155207,-5.913826,1
WALKING,1.62622E+12,4.188636,-6.506683,-2.132005,2.048934,1.590799,-0.000305,2.934489,8.443136,3.311987,1
WALKING,1.62622E+12,0.793221,-9.399008,4.735396,0.251516,2.684521,-0.177298,1.622926,-5.54973,4.966664,1
WALKING,1.62622E+12,6.022136,-11.772089,-2.784049,-0.652843,-0.12614,-0.528688,5.679954,-4.685095,-15.815033,1
WALKING,1.62622E+12,6.545567,-6.602994,0.175274,-1.01645,-2.157512,-1.200009,-6.091307,4.199476,-4.398707,1
WALKING,1.62622E+12,7.819745,-8.831908,1.695315,0.205245,-0.751189,0.090711,-1.536524,2.361281,2.795497,1
WALKING,1.62622E+12,0.954736,-4.187439,4.336393,-0.47417,0.823728,-0.85091,2.520547,-2.673593,2.382033,1
WALKING,1.62622E+12,6.591628,-4.683352,2.663212,-0.476614,-3.140518,-0.485929,-3.090007,-0.435486,-0.888515,1
WALKING,1.62622E+12,11.851052,-7.734201,-0.984048,1.071884,2.568918,-0.332454,-0.530795,0.096464,0.996828,1
WALKING,1.62622E+12,9.362516,-7.186244,-2.292324,0.25961,2.460798,-0.066888,7.854689,-2.168678,6.930254,1
WALKING,1.62622E+12,8.921639,-4.426124,-2.685943,-0.480126,-2.266091,-0.285418,3.118772,-7.587543,-13.598039,1
WALKING,1.62622E+12,8.839685,-3.892524,-0.303888,-0.564117,-2.092152,0.075134,2.638146,-3.669932,1.395301,1
WALKING,1.62622E+12,8.390432,-4.452445,0.074776,0.690105,-1.571557,0.091474,2.628062,-2.941817,1.071049,1
WALKING,1.62622E+12,6.157929,-3.281756,2.516651,0.591911,-2.226538,-0.46684,2.437963,-2.81791,-1.118399,1
WALKING,1.62622E+12,10.046865,-4.861618,0.573679,0.623522,-1.125028,-0.064903,-3.513374,-0.188763,-6.714741,1
WALKING,1.62622E+12,13.24547,-6.527022,1.228116,1.189625,3.07699,-0.068415,-7.959759,-1.782742,-5.716235,1
WALKING,1.62622E+12,5.00758,-2.966502,-3.195615,1.507724,2.276933,0.084602,2.566976,-1.977313,-7.296411,1
WALKING,1.62622E+12,5.069195,-5.292923,3.454638,-1.117087,0.740041,-0.796392,10.174805,-0.387812,6.756469,1
WALKING,1.62622E+12,7.584051,-7.69113,0.172881,0.63238,-1.008509,0.174855,-2.716337,-3.701292,0.204731,1
WALKING,1.62622E+12,9.283554,-3.627519,-0.13998,-0.268926,-2.031525,-0.101248,1.03656,-2.073864,-0.954838,1
WALKING,1.62622E+12,10.634302,-5.095516,0.55992,0.477377,-1.209019,0.116061,-5.870684,4.45007,-4.555356,1
WALKING,1.62622E+12,12.297912,-6.400801,-1.899901,0.884049,3.100355,-0.149199,-7.373011,-2.153268,-1.970044,1
WALKING,1.62622E+12,3.773481,-2.55374,-2.065006,-1.376086,1.199704,-0.797919,1.965868,-3.22811,6.651886,1
WALKING,1.62622E+12,8.499306,-8.780462,6.602994,0.429731,-0.787229,0.136066,-3.260237,3.307126,-5.943848,1
WALKING,1.62622E+12,10.039087,-5.269594,-3.230909,-0.691785,-1.988155,-0.132554,-13.312591,11.337966,9.926976,1
WALKING,1.62622E+12,8.599805,-4.530211,0.502493,0.963306,-1.642263,-0.050089,0.473038,-1.972781,-0.336786,1
WALKING,1.62622E+12,13.091133,-5.076972,-1.155135,0.71408,2.360619,-0.037567,-8.267147,-3.258658,-3.448433,1
WALKING,1.62622E+12,5.962914,-3.959523,-2.958725,-1.036913,2.334811,-0.362691,-0.778545,-3.12767,6.765743,1
WALKING,1.62622E+12,6.406783,-6.747162,5.593223,-0.552969,-0.456914,-0.553886,5.195358,-2.335643,5.329543,1
WALKING,1.62622E+12,11.287542,-7.481758,-3.638287,-0.926655,0.062154,-0.493717,9.710154,-2.341752,-4.988113,1
WALKING,1.62622E+12,6.966703,-5.701498,-2.251646,0.948188,-0.910926,0.44485,-0.535944,0.049267,0.281156,1
WALKING,1.62622E+12,8.928818,-4.798806,0.297308,1.148851,-1.63142,-0.107204,-4.686641,0.626799,-9.977231,1
WALKING,1.62622E+12,12.579068,-5.105685,0.539581,0.645055,1.675249,-0.13011,-5.595572,-1.153662,2.216117,1
WALKING,1.62622E+12,13.391432,-5.228317,1.571486,1.354707,2.315875,-0.028863,-0.39684,-2.694165,5.037467,1
WALKING,1.62622E+12,10.264012,-6.003592,-2.878566,0.219294,2.462478,-0.111785,5.40585,-1.894026,2.177513,1
WALKING,1.62622E+12,6.09093,-6.613163,4.055834,-1.029736,0.423623,-0.539225,-7.040277,16.798454,0.312925,1
WALKING,1.62622E+12,7.273582,-7.711469,0.69691,0.614512,-0.847245,0.21059,9.105715,-3.859099,8.27597,1
